#pixelIndex	x	y	bupId	age	sex	instigator
11750	50	117	8221	14	1	1
11751	51	117	16542	14	1	1
11752	52	117	19537	14	1	1
11753	53	117	9067	14	1	1
11754	54	117	7033	14	1	1
11755	55	117	9217	14	1	1
11756	56	117	16073	14	1	1
11757	57	117	18682	14	1	1
11758	58	117	16409	13	1	1
11759	59	117	16987	13	1	1
11760	60	117	11793	13	1	1
11761	61	117	13659	13	1	1
11762	62	117	13660	13	1	1
11763	63	117	3607	13	1	1
11764	64	117	12882	13	1	1
11765	65	117	6928	13	1	1
11766	66	117	1004	13	1	1
11767	67	117	8501	13	1	1
11768	68	117	11780	14	1	0
11769	69	117	17380	14	1	0
11770	70	117	14228	14	1	0
11771	71	117	17925	14	1	0
11772	72	117	17926	14	1	0
11773	73	117	16082	14	1	0
11774	74	117	15165	14	1	0
11775	75	117	19309	14	1	0
11776	76	117	16997	14	1	0
11777	77	117	11507	14	1	0
11778	78	117	17038	14	1	0
11779	79	117	8201	14	1	0
11780	80	117	7160	13	1	0
11781	81	117	19563	13	1	0
11782	82	117	16182	13	1	0
11783	83	117	6743	13	1	0
11784	84	117	9500	13	1	0
11785	85	117	19514	13	1	0
11786	86	117	7950	13	1	0
11787	87	117	7951	13	1	0
11788	88	117	12291	13	1	0
11789	89	117	12713	13	1	0
11790	90	117	16087	13	1	0
11791	91	117	13692	13	1	0
11792	92	117	19475	13	1	0
11793	93	117	12221	13	1	0
11794	94	117	3627	13	1	0
11795	95	117	8836	13	1	0
11796	96	117	15235	13	1	0
11797	97	117	11398	13	1	0
11798	98	117	10684	13	0	0
11799	99	117	12631	13	0	1
11800	0	118	16675	13	2	3
11801	1	118	15239	13	2	2
11802	2	118	15489	13	2	2
11803	3	118	11437	13	2	2
11804	4	118	14413	13	2	2
11805	5	118	794	13	2	2
11806	6	118	10593	13	2	2
11807	7	118	8996	13	2	1
11808	8	118	16279	13	2	1
11809	9	118	7719	13	2	1
11810	10	118	15665	13	2	1
11811	11	118	10308	13	2	1
11812	12	118	12123	13	2	1
11813	13	118	16174	13	2	1
11814	14	118	1079	13	2	1
11815	15	118	8582	13	2	1
11816	16	118	19933	13	2	1
11817	17	118	19652	13	2	1
11818	18	118	9533	13	2	1
11819	19	118	16224	13	2	1
11820	20	118	7807	13	2	0
11821	21	118	9452	13	2	0
11822	22	118	14749	13	2	0
11823	23	118	14248	13	2	0
11824	24	118	15237	13	2	0
11825	25	118	15797	13	2	0
11826	26	118	15229	13	2	0
11827	27	118	11545	13	2	0
11828	28	118	17186	13	2	0
11829	29	118	16278	13	2	0
11830	30	118	16271	13	2	0
11831	31	118	10571	13	2	0
11832	32	118	13979	13	2	0
11833	33	118	16851	13	1	2
11834	34	118	7918	13	1	2
11835	35	118	19217	13	1	2
11836	36	118	415	13	1	2
11837	37	118	18202	13	1	2
11838	38	118	14611	13	1	2
11839	39	118	381	13	1	2
11840	40	118	9451	13	1	2
11841	41	118	19105	13	1	2
11842	42	118	15518	13	1	2
11843	43	118	15175	13	1	2
11844	44	118	16745	13	1	2
11845	45	118	16958	13	1	2
11846	46	118	17737	13	1	2
11847	47	118	11832	13	1	2
11848	48	118	12307	13	1	2
11849	49	118	7791	13	1	2
11850	50	118	11321	13	1	2
11851	51	118	16825	13	1	2
11852	52	118	10318	13	1	2
11853	53	118	14981	13	1	1
11854	54	118	10197	13	1	1
11855	55	118	16616	13	1	1
11856	56	118	19036	13	1	1
11857	57	118	16590	13	1	1
11858	58	118	10633	13	1	1
11859	59	118	7286	13	1	1
11860	60	118	16866	13	1	1
11861	61	118	13658	13	1	1
11862	62	118	10817	13	1	1
11863	63	118	15428	13	1	1
11864	64	118	1153	13	1	1
11865	65	118	7624	13	1	1
11866	66	118	1125	13	1	1
11867	67	118	16761	13	1	1
11868	68	118	16635	13	1	1
11869	69	118	18799	13	1	1
11870	70	118	15040	13	1	1
11871	71	118	1177	13	1	1
11872	72	118	1012	13	1	1
11873	73	118	18222	13	1	0
11874	74	118	8766	13	1	0
11875	75	118	12714	13	1	0
11876	76	118	17234	13	1	0
11877	77	118	13779	13	1	0
11878	78	118	16766	13	1	0
11879	79	118	14659	13	1	0
11880	80	118	12712	13	1	0
11881	81	118	6908	13	1	0
11882	82	118	11647	13	1	0
11883	83	118	18664	13	1	0
11884	84	118	15155	13	1	0
11885	85	118	13697	13	1	0
11886	86	118	18022	13	1	0
11887	87	118	11276	13	1	0
11888	88	118	8485	13	1	0
11889	89	118	11191	13	1	0
11890	90	118	14310	13	1	0
11891	91	118	10464	13	1	0
11892	92	118	12658	13	1	0
11893	93	118	8967	13	1	0
11894	94	118	11478	13	1	0
11895	95	118	9697	13	1	0
11896	96	118	7095	13	1	0
11897	97	118	6525	13	0	1
11898	98	118	10338	13	0	0
11899	99	118	7679	13	0	0
11900	0	119	6602	13	2	2
11901	1	119	9914	13	2	2
11902	2	119	9430	13	2	2
11903	3	119	13461	13	2	2
11904	4	119	11546	13	2	2
11905	5	119	16242	13	2	2
11906	6	119	6511	13	2	2
11907	7	119	9515	13	2	1
11908	8	119	8435	13	2	1
11909	9	119	1080	13	2	1
11910	10	119	15192	13	2	1
11911	11	119	10090	13	2	1
11912	12	119	16701	13	2	1
11913	13	119	12678	13	2	1
11914	14	119	13980	13	2	0
11915	15	119	10034	13	2	0
11916	16	119	10032	13	2	0
11917	17	119	16316	13	2	0
11918	18	119	9461	13	2	0
11919	19	119	15722	13	2	0
11920	20	119	14115	13	1	3
11921	21	119	10322	13	1	3
11922	22	119	7189	13	1	2
11923	23	119	18160	13	1	2
11924	24	119	18305	13	1	2
11925	25	119	17841	13	1	2
11926	26	119	787	13	1	2
11927	27	119	8013	13	1	2
11928	28	119	10626	13	1	2
11929	29	119	13929	13	1	2
11930	30	119	15431	13	1	2
11931	31	119	6962	13	1	2
11932	32	119	14152	13	1	2
11933	33	119	11448	13	1	2
11934	34	119	13216	13	1	2
11935	35	119	319	13	1	2
11936	36	119	19046	13	1	2
11937	37	119	8009	13	1	2
11938	38	119	19798	13	1	2
11939	39	119	652	13	1	2
11940	40	119	470	13	1	2
11941	41	119	8091	13	1	2
11942	42	119	15636	13	1	2
11943	43	119	14499	13	1	2
11944	44	119	18723	13	1	2
11945	45	119	18261	13	1	1
11946	46	119	18627	13	1	1
11947	47	119	11361	13	1	1
11948	48	119	10395	13	1	1
11949	49	119	19812	13	1	1
11950	50	119	8327	13	1	1
11951	51	119	8754	13	1	1
11952	52	119	19792	13	1	1
11953	53	119	12718	13	1	1
11954	54	119	14544	13	1	1
11955	55	119	8010	13	1	1
11956	56	119	19282	13	1	1
11957	57	119	10262	13	1	1
11958	58	119	15422	13	1	1
11959	59	119	10827	13	1	1
11960	60	119	4173	13	1	1
11961	61	119	16563	13	1	1
11962	62	119	10818	13	1	1
11963	63	119	18624	13	1	1
11964	64	119	8241	13	1	1
11965	65	119	16009	13	1	1
11966	66	119	19602	13	1	1
11967	67	119	18023	13	1	0
11968	68	119	19150	13	1	0
11969	69	119	17221	13	1	0
11970	70	119	19012	13	1	0
11971	71	119	7343	13	1	0
11972	72	119	6541	13	1	0
11973	73	119	6387	13	1	0
11974	74	119	12333	13	1	0
11975	75	119	6731	13	1	0
11976	76	119	8110	13	1	0
11977	77	119	8881	13	1	0
11978	78	119	13796	13	1	0
11979	79	119	13620	13	1	0
11980	80	119	8986	13	1	0
11981	81	119	18175	13	1	0
11982	82	119	14955	13	1	0
11983	83	119	13558	13	1	0
11984	84	119	14401	13	1	0
11985	85	119	9063	13	1	0
11986	86	119	17798	13	1	0
11987	87	119	18577	13	1	0
11988	88	119	19255	13	1	0
11989	89	119	13800	13	1	0
11990	90	119	14295	13	1	0
11991	91	119	12920	13	1	0
11992	92	119	17290	13	1	0
11993	93	119	18428	13	1	0
11994	94	119	11803	13	1	0
11995	95	119	12205	13	1	0
11996	96	119	13719	13	0	2
11997	97	119	17872	13	0	0
11998	98	119	12065	13	0	0
11999	99	119	7254	13	0	2
12000	0	120	9122	13	2	2
12001	1	120	17591	13	2	2
12002	2	120	8399	13	2	2
12003	3	120	416	13	2	2
12004	4	120	8625	13	2	2
12005	5	120	15678	13	2	2
12006	6	120	15917	13	2	1
12007	7	120	907	13	2	1
12008	8	120	18014	13	2	1
12009	9	120	8088	13	2	0
12010	10	120	13187	13	2	0
12011	11	120	15512	13	2	0
12012	12	120	18015	13	2	0
12013	13	120	11728	13	2	0
12014	14	120	9417	13	2	0
12015	15	120	9470	13	2	0
12016	16	120	14508	13	1	3
12017	17	120	16129	13	1	2
12018	18	120	14875	13	1	2
12019	19	120	10105	13	1	2
12020	20	120	10666	13	1	2
12021	21	120	14565	13	1	2
12022	22	120	9769	13	1	2
12023	23	120	15729	13	1	2
12024	24	120	16131	13	1	2
12025	25	120	771	13	1	2
12026	26	120	20008	13	1	2
12027	27	120	10493	13	1	2
12028	28	120	14937	13	1	2
12029	29	120	16160	13	1	2
12030	30	120	19402	13	1	2
12031	31	120	19847	13	1	2
12032	32	120	358	13	1	2
12033	33	120	519	13	1	2
12034	34	120	14353	13	1	2
12035	35	120	13447	13	1	2
12036	36	120	12558	13	1	2
12037	37	120	13576	13	1	2
12038	38	120	12732	13	1	2
12039	39	120	8528	13	1	2
12040	40	120	19407	13	1	2
12041	41	120	15118	13	1	2
12042	42	120	7260	13	1	1
12043	43	120	10394	13	1	1
12044	44	120	1155	13	1	1
12045	45	120	15513	13	1	1
12046	46	120	18916	13	1	1
12047	47	120	9813	13	1	1
12048	48	120	18767	13	1	1
12049	49	120	12449	13	1	1
12050	50	120	17598	13	1	1
12051	51	120	6380	13	1	1
12052	52	120	6545	13	1	1
12053	53	120	14696	13	1	1
12054	54	120	6732	13	1	1
12055	55	120	16500	13	1	1
12056	56	120	12351	13	1	1
12057	57	120	9400	13	1	1
12058	58	120	8267	13	1	1
12059	59	120	7903	13	1	1
12060	60	120	19154	13	1	1
12061	61	120	19241	13	1	1
12062	62	120	8897	13	1	1
12063	63	120	940	13	1	1
12064	64	120	16420	13	1	1
12065	65	120	14805	13	1	1
12066	66	120	15863	13	1	1
12067	67	120	16415	13	1	1
12068	68	120	14118	13	1	1
12069	69	120	9038	13	1	1
12070	70	120	17291	13	1	1
12071	71	120	10139	13	1	1
12072	72	120	9725	13	1	1
12073	73	120	18599	13	1	1
12074	74	120	12878	13	1	0
12075	75	120	14637	13	1	0
12076	76	120	17757	13	1	0
12077	77	120	14327	13	1	0
12078	78	120	18146	13	1	0
12079	79	120	9299	13	1	0
12080	80	120	19944	13	1	0
12081	81	120	16022	13	1	0
12082	82	120	9117	13	1	0
12083	83	120	8093	13	1	0
12084	84	120	9738	13	1	0
12085	85	120	18766	13	1	0
12086	86	120	15814	13	1	0
12087	87	120	7902	13	1	0
12088	88	120	16098	13	1	0
12089	89	120	17087	13	1	0
12090	90	120	8516	13	1	0
12091	91	120	10511	13	1	0
12092	92	120	12715	13	1	0
12093	93	120	20013	13	1	0
12094	94	120	18546	13	1	0
12095	95	120	13949	13	0	1
12096	96	120	10664	13	0	1
12097	97	120	18744	13	0	1
12098	98	120	19232	13	0	0
12099	99	120	9196	13	0	0
12100	0	121	10681	13	2	2
12101	1	121	739	13	2	2
12102	2	121	9396	13	2	2
12103	3	121	9712	13	2	2
12104	4	121	9338	13	2	2
12105	5	121	13034	13	2	2
12106	6	121	16215	13	2	1
12107	7	121	13452	13	2	0
12108	8	121	6434	13	2	0
12109	9	121	6953	13	2	0
12110	10	121	15051	13	1	3
12111	11	121	13444	13	1	2
12112	12	121	7038	13	1	2
12113	13	121	19989	13	1	2
12114	14	121	13698	13	1	2
12115	15	121	11357	13	1	2
12116	16	121	19506	13	1	2
12117	17	121	13223	13	1	2
12118	18	121	9579	13	1	2
12119	19	121	9580	13	1	2
12120	20	121	18024	13	1	2
12121	21	121	6447	13	1	2
12122	22	121	14970	13	1	2
12123	23	121	15695	13	1	2
12124	24	121	16940	13	1	2
12125	25	121	16941	13	1	2
12126	26	121	12439	13	1	2
12127	27	121	11594	13	1	2
12128	28	121	6977	13	1	2
12129	29	121	14772	13	1	2
12130	30	121	18685	13	1	2
12131	31	121	10717	13	1	2
12132	32	121	17416	13	1	2
12133	33	121	20032	13	1	2
12134	34	121	16959	13	1	2
12135	35	121	11524	13	1	2
12136	36	121	18157	13	1	2
12137	37	121	18440	13	1	2
12138	38	121	507	13	1	2
12139	39	121	800	13	1	2
12140	40	121	19102	13	1	1
12141	41	121	13170	13	1	1
12142	42	121	9283	13	1	1
12143	43	121	12089	13	1	1
12144	44	121	9339	13	1	1
12145	45	121	13723	13	1	1
12146	46	121	18724	13	1	1
12147	47	121	10459	13	1	1
12148	48	121	15654	13	1	1
12149	49	121	9594	13	1	1
12150	50	121	6856	13	1	1
12151	51	121	18490	13	1	1
12152	52	121	1011	13	1	1
12153	53	121	963	13	1	1
12154	54	121	10718	13	1	1
12155	55	121	1173	13	1	1
12156	56	121	6956	13	1	1
12157	57	121	18765	13	1	1
12158	58	121	6363	13	1	1
12159	59	121	9592	13	1	1
12160	60	121	19129	13	1	1
12161	61	121	12030	13	1	1
12162	62	121	14497	13	1	1
12163	63	121	17961	13	1	1
12164	64	121	18835	13	1	1
12165	65	121	6755	13	1	1
12166	66	121	8406	13	1	1
12167	67	121	12639	13	1	0
12168	68	121	8990	13	1	0
12169	69	121	19250	13	1	0
12170	70	121	20006	13	1	0
12171	71	121	7074	13	1	0
12172	72	121	18158	13	1	0
12173	73	121	7255	13	1	0
12174	74	121	10773	13	1	0
12175	75	121	12521	13	1	0
12176	76	121	11989	13	1	0
12177	77	121	8924	13	1	0
12178	78	121	14344	13	1	0
12179	79	121	9771	13	1	0
12180	80	121	18733	13	1	0
12181	81	121	7800	13	1	0
12182	82	121	12767	13	1	0
12183	83	121	18062	13	1	0
12184	84	121	7365	13	1	0
12185	85	121	9609	13	1	0
12186	86	121	14604	13	1	0
12187	87	121	18163	13	1	0
12188	88	121	12038	13	1	0
12189	89	121	13326	13	1	0
12190	90	121	19522	13	1	0
12191	91	121	7615	13	1	0
12192	92	121	8407	13	1	0
12193	93	121	15340	13	1	0
12194	94	121	7606	13	1	0
12195	95	121	14971	13	1	0
12196	96	121	8540	13	1	0
12197	97	121	9789	13	1	0
12198	98	121	10492	13	1	0
12199	99	121	13778	13	0	2
12200	0	122	637	13	2	2
12201	1	122	14253	13	2	2
12202	2	122	6968	13	2	2
12203	3	122	17073	13	2	2
12204	4	122	9428	13	2	2
12205	5	122	12833	13	2	2
12206	6	122	7483	13	2	2
12207	7	122	6469	13	2	1
12208	8	122	14252	13	2	1
12209	9	122	13033	13	2	1
12210	10	122	15021	13	2	0
12211	11	122	12064	13	2	0
12212	12	122	6952	13	2	0
12213	13	122	18110	13	2	0
12214	14	122	9316	13	2	0
12215	15	122	16001	13	2	0
12216	16	122	9074	13	1	3
12217	17	122	11446	13	1	3
12218	18	122	16157	13	1	3
12219	19	122	16744	13	1	2
12220	20	122	19164	13	1	2
12221	21	122	19965	13	1	2
12222	22	122	6739	13	1	2
12223	23	122	13902	13	1	2
12224	24	122	13678	13	1	2
12225	25	122	18675	13	1	2
12226	26	122	17405	13	1	2
12227	27	122	18469	13	1	2
12228	28	122	16938	13	1	2
12229	29	122	18174	13	1	2
12230	30	122	9445	13	1	2
12231	31	122	18601	13	1	2
12232	32	122	18933	13	1	2
12233	33	122	14564	13	1	2
12234	34	122	17041	13	1	2
12235	35	122	8396	13	1	2
12236	36	122	685	13	1	2
12237	37	122	16771	13	1	2
12238	38	122	318	13	1	2
12239	39	122	8609	13	1	2
12240	40	122	812	13	1	2
12241	41	122	10814	13	1	2
12242	42	122	10871	13	1	1
12243	43	122	18137	13	1	1
12244	44	122	6820	13	1	1
12245	45	122	11190	13	1	1
12246	46	122	11936	13	1	1
12247	47	122	8065	13	1	1
12248	48	122	16918	13	1	1
12249	49	122	18660	13	1	1
12250	50	122	7746	13	1	1
12251	51	122	16935	13	1	1
12252	52	122	19334	13	1	1
12253	53	122	14201	13	1	1
12254	54	122	16660	13	1	1
12255	55	122	18915	13	1	1
12256	56	122	923	13	1	1
12257	57	122	11482	13	1	1
12258	58	122	6846	13	1	1
12259	59	122	14729	13	1	1
12260	60	122	11567	13	1	1
12261	61	122	18934	13	1	1
12262	62	122	11052	13	1	1
12263	63	122	7618	13	1	1
12264	64	122	6396	13	1	1
12265	65	122	16597	13	1	1
12266	66	122	11636	13	1	1
12267	67	122	17214	13	1	1
12268	68	122	16375	13	1	0
12269	69	122	15728	13	1	0
12270	70	122	13194	13	1	0
12271	71	122	10570	13	1	0
12272	72	122	6897	13	1	0
12273	73	122	8169	13	1	0
12274	74	122	19998	13	1	0
12275	75	122	19208	13	1	0
12276	76	122	17563	13	1	0
12277	77	122	11665	13	1	0
12278	78	122	11845	13	1	0
12279	79	122	12088	13	1	0
12280	80	122	6775	13	1	0
12281	81	122	14369	13	1	0
12282	82	122	18816	13	1	0
12283	83	122	19416	13	1	0
12284	84	122	9156	13	1	0
12285	85	122	16765	13	1	0
12286	86	122	12793	13	1	0
12287	87	122	8672	13	1	0
12288	88	122	8988	13	1	0
12289	89	122	19898	13	1	0
12290	90	122	11643	13	1	0
12291	91	122	12418	13	1	0
12292	92	122	19866	13	1	0
12293	93	122	7713	13	1	0
12294	94	122	19045	13	1	0
12295	95	122	10634	13	1	0
12296	96	122	10886	13	1	0
12297	97	122	7272	13	0	2
12298	98	122	17147	13	0	1
12299	99	122	9195	13	0	0
12300	0	123	16214	13	2	2
12301	1	123	14930	13	2	2
12302	2	123	16151	13	2	1
12303	3	123	8278	13	2	1
12304	4	123	10309	13	2	1
12305	5	123	14392	13	2	1
12306	6	123	15646	13	2	0
12307	7	123	16619	13	2	0
12308	8	123	8578	13	2	0
12309	9	123	15865	13	2	0
12310	10	123	9109	13	2	0
12311	11	123	14304	13	2	0
12312	12	123	7809	13	2	0
12313	13	123	12116	13	2	0
12314	14	123	19345	13	1	2
12315	15	123	13259	13	1	2
12316	16	123	8960	13	1	2
12317	17	123	7712	13	1	2
12318	18	123	14509	13	1	2
12319	19	123	709	13	1	2
12320	20	123	6738	13	1	2
12321	21	123	17895	13	1	2
12322	22	123	8864	13	1	2
12323	23	123	595	13	1	2
12324	24	123	14874	13	1	2
12325	25	123	14085	13	1	2
12326	26	123	19125	13	1	2
12327	27	123	15935	13	1	2
12328	28	123	14806	13	1	2
12329	29	123	91	13	1	2
12330	30	123	308	13	1	2
12331	31	123	15167	13	1	2
12332	32	123	15289	13	1	2
12333	33	123	8962	13	1	2
12334	34	123	6891	13	1	1
12335	35	123	8122	13	1	1
12336	36	123	13489	13	1	1
12337	37	123	12440	13	1	1
12338	38	123	18590	13	1	1
12339	39	123	17219	13	1	1
12340	40	123	12455	13	1	1
12341	41	123	15486	13	1	1
12342	42	123	9896	13	1	1
12343	43	123	19057	13	1	1
12344	44	123	16041	13	1	1
12345	45	123	13841	13	1	1
12346	46	123	7718	13	1	1
12347	47	123	12837	13	1	1
12348	48	123	18282	13	1	1
12349	49	123	9682	13	1	1
12350	50	123	1133	13	1	1
12351	51	123	12364	13	1	1
12352	52	123	7098	13	1	1
12353	53	123	8781	13	1	1
12354	54	123	18144	13	1	1
12355	55	123	8159	13	1	1
12356	56	123	12811	13	1	1
12357	57	123	11303	13	1	1
12358	58	123	15430	13	1	1
12359	59	123	17984	13	1	1
12360	60	123	16464	13	1	1
12361	61	123	16900	13	1	1
12362	62	123	13048	13	1	1
12363	63	123	12814	13	1	1
12364	64	123	19775	13	1	1
12365	65	123	14270	13	1	1
12366	66	123	9543	13	1	0
12367	67	123	15429	13	1	0
12368	68	123	17714	13	1	0
12369	69	123	19846	13	1	0
12370	70	123	11355	13	1	0
12371	71	123	7293	13	1	0
12372	72	123	7248	13	1	0
12373	73	123	9099	13	1	0
12374	74	123	7622	13	1	0
12375	75	123	13994	13	1	0
12376	76	123	10807	13	1	0
12377	77	123	12653	13	1	0
12378	78	123	19568	13	1	0
12379	79	123	8552	13	1	0
12380	80	123	14646	13	1	0
12381	81	123	15275	13	1	0
12382	82	123	15481	13	1	0
12383	83	123	12872	13	1	0
12384	84	123	19444	13	1	0
12385	85	123	11464	13	1	0
12386	86	123	8911	13	1	0
12387	87	123	19794	13	1	0
12388	88	123	16645	13	1	0
12389	89	123	6854	13	1	0
12390	90	123	14876	13	1	0
12391	91	123	6546	13	1	0
12392	92	123	8961	13	1	0
12393	93	123	9475	13	1	0
12394	94	123	8956	13	1	0
12395	95	123	11590	13	1	0
12396	96	123	10870	13	1	0
12397	97	123	14463	13	1	0
12398	98	123	18085	13	1	0
12399	99	123	13417	13	0	2
12400	0	124	6925	13	2	2
12401	1	124	13049	13	2	2
12402	2	124	545	13	2	2
12403	3	124	14929	13	2	2
12404	4	124	11484	13	2	2
12405	5	124	18063	13	2	1
12406	6	124	12177	13	2	1
12407	7	124	19779	13	2	1
12408	8	124	16405	13	2	1
12409	9	124	7977	13	2	1
12410	10	124	17791	12	2	1
12411	11	124	11175	12	2	1
12412	12	124	17187	13	2	0
12413	13	124	15948	13	1	3
12414	14	124	16111	13	1	3
12415	15	124	19047	13	1	2
12416	16	124	13596	13	1	2
12417	17	124	17735	13	1	2
12418	18	124	19041	13	1	2
12419	19	124	19359	13	1	2
12420	20	124	6490	13	1	2
12421	21	124	9023	13	1	2
12422	22	124	18602	13	1	2
12423	23	124	8130	13	1	2
12424	24	124	11408	13	1	2
12425	25	124	18235	13	1	2
12426	26	124	7048	13	1	2
12427	27	124	14999	13	1	2
12428	28	124	15144	13	1	2
12429	29	124	13689	13	1	2
12430	30	124	392	13	1	2
12431	31	124	12241	13	1	2
12432	32	124	17842	13	1	2
12433	33	124	11629	13	1	2
12434	34	124	8775	13	1	2
12435	35	124	13146	13	1	2
12436	36	124	18866	13	1	2
12437	37	124	10783	12	1	2
12438	38	124	10784	12	1	2
12439	39	124	736	12	1	2
12440	40	124	672	12	1	2
12441	41	124	10160	12	1	2
12442	42	124	17908	12	1	2
12443	43	124	934	13	1	1
12444	44	124	10840	13	1	1
12445	45	124	11325	13	1	1
12446	46	124	17716	13	1	1
12447	47	124	14979	13	1	1
12448	48	124	12815	13	1	1
12449	49	124	12959	13	1	1
12450	50	124	16669	13	1	1
12451	51	124	927	13	1	1
12452	52	124	18246	13	1	1
12453	53	124	19342	13	1	1
12454	54	124	10907	13	1	1
12455	55	124	1111	13	1	1
12456	56	124	20010	13	1	1
12457	57	124	18917	13	1	1
12458	58	124	6879	13	1	1
12459	59	124	15000	13	1	1
12460	60	124	12248	13	1	1
12461	61	124	18506	13	1	1
12462	62	124	19081	13	1	1
12463	63	124	7722	13	1	1
12464	64	124	7752	12	1	1
12465	65	124	12328	12	1	1
12466	66	124	1034	12	1	1
12467	67	124	16319	12	1	1
12468	68	124	18716	12	1	1
12469	69	124	19171	12	1	1
12470	70	124	12112	13	1	0
12471	71	124	19960	13	1	0
12472	72	124	13174	13	1	0
12473	73	124	10617	13	1	0
12474	74	124	8256	13	1	0
12475	75	124	14462	13	1	0
12476	76	124	18689	13	1	0
12477	77	124	19848	13	1	0
12478	78	124	7013	13	1	0
12479	79	124	10676	13	1	0
12480	80	124	13067	13	1	0
12481	81	124	13066	13	1	0
12482	82	124	8209	13	1	0
12483	83	124	11890	13	1	0
12484	84	124	7510	13	1	0
12485	85	124	12133	13	1	0
12486	86	124	11917	13	1	0
12487	87	124	13172	13	1	0
12488	88	124	16757	13	1	0
12489	89	124	11362	13	1	0
12490	90	124	17877	13	1	0
12491	91	124	18477	12	1	0
12492	92	124	13079	12	1	0
12493	93	124	11620	12	1	0
12494	94	124	8508	12	1	0
12495	95	124	14586	13	0	2
12496	96	124	15183	13	0	2
12497	97	124	4464	13	0	0
12498	98	124	6994	13	0	0
12499	99	124	14587	13	0	2
12500	0	125	7826	12	2	3
12501	1	125	14486	12	2	2
12502	2	125	11414	12	2	2
12503	3	125	9209	12	2	2
12504	4	125	12414	12	2	2
12505	5	125	15284	12	2	2
12506	6	125	701	12	2	2
12507	7	125	8074	12	2	2
12508	8	125	8564	12	2	2
12509	9	125	8124	12	2	2
12510	10	125	14787	12	2	1
12511	11	125	11785	12	2	1
12512	12	125	14139	12	2	1
12513	13	125	15664	12	2	1
12514	14	125	8073	12	2	1
12515	15	125	916	12	2	1
12516	16	125	17686	12	2	1
12517	17	125	15424	12	2	1
12518	18	125	11176	12	2	0
12519	19	125	14191	12	2	0
12520	20	125	12457	12	1	3
12521	21	125	12841	12	1	2
12522	22	125	7491	12	1	2
12523	23	125	8959	12	1	2
12524	24	125	13493	12	1	2
12525	25	125	12868	12	1	2
12526	26	125	18436	12	1	2
12527	27	125	15908	12	1	2
12528	28	125	11554	12	1	2
12529	29	125	19078	12	1	2
12530	30	125	731	12	1	2
12531	31	125	18480	12	1	2
12532	32	125	16436	12	1	2
12533	33	125	9173	12	1	2
12534	34	125	15942	12	1	2
12535	35	125	9174	12	1	2
12536	36	125	18781	12	1	2
12537	37	125	7478	12	1	2
12538	38	125	18173	12	1	2
12539	39	125	8727	12	1	2
12540	40	125	9271	12	1	2
12541	41	125	8860	12	1	2
12542	42	125	15115	12	1	1
12543	43	125	15092	12	1	1
12544	44	125	6882	12	1	1
12545	45	125	12395	12	1	1
12546	46	125	16730	12	1	1
12547	47	125	9602	12	1	1
12548	48	125	18751	12	1	1
12549	49	125	16406	12	1	1
12550	50	125	1040	12	1	1
12551	51	125	8984	12	1	1
12552	52	125	19858	12	1	1
12553	53	125	1171	12	1	1
12554	54	125	13364	12	1	1
12555	55	125	16805	12	1	1
12556	56	125	6491	12	1	1
12557	57	125	18823	12	1	1
12558	58	125	19110	12	1	1
12559	59	125	11157	12	1	1
12560	60	125	12791	12	1	1
12561	61	125	14843	12	1	1
12562	62	125	7000	12	1	1
12563	63	125	1107	12	1	1
12564	64	125	16467	12	1	1
12565	65	125	18541	12	1	1
12566	66	125	12057	12	1	0
12567	67	125	6726	12	1	0
12568	68	125	11023	12	1	0
12569	69	125	10489	12	1	0
12570	70	125	12699	12	1	0
12571	71	125	9517	12	1	0
12572	72	125	6845	12	1	0
12573	73	125	16756	12	1	0
12574	74	125	15660	12	1	0
12575	75	125	7090	12	1	0
12576	76	125	8532	12	1	0
12577	77	125	7233	12	1	0
12578	78	125	18465	12	1	0
12579	79	125	10600	12	1	0
12580	80	125	18777	12	1	0
12581	81	125	16584	12	1	0
12582	82	125	6835	12	1	0
12583	83	125	7957	12	1	0
12584	84	125	12934	12	1	0
12585	85	125	15751	12	1	0
12586	86	125	12131	12	1	0
12587	87	125	17794	12	1	0
12588	88	125	19958	12	1	0
12589	89	125	18652	12	1	0
12590	90	125	7465	12	1	0
12591	91	125	15475	12	1	0
12592	92	125	19013	12	1	0
12593	93	125	9569	12	1	0
12594	94	125	19952	12	1	0
12595	95	125	10831	12	1	0
12596	96	125	4487	12	0	1
12597	97	125	11092	12	0	1
12598	98	125	13451	12	0	0
12599	99	125	12877	12	0	1
12600	0	126	9479	0	2	3
12601	1	126	17531	12	2	2
12602	2	126	16233	12	2	2
12603	3	126	571	12	2	2
12604	4	126	10053	11	2	2
12605	5	126	13896	11	2	2
12606	6	126	7697	12	2	1
12607	7	126	19901	12	2	1
12608	8	126	6595	12	2	1
12609	9	126	6967	12	2	0
12610	10	126	16659	12	2	0
12611	11	126	19796	12	2	0
12612	12	126	15661	12	1	3
12613	13	126	13252	0	1	3
12614	14	126	13391	0	1	3
12615	15	126	19307	12	1	2
12616	16	126	10399	12	1	2
12617	17	126	18538	12	1	2
12618	18	126	6725	12	1	2
12619	19	126	8146	12	1	2
12620	20	126	8022	12	1	2
12621	21	126	10588	12	1	2
12622	22	126	9511	12	1	2
12623	23	126	19555	12	1	2
12624	24	126	17978	12	1	2
